conflictep_id,conflictepisode,type_of_conflict2,dyadcount,confterm,ependdate,ependprec,outcome,recur,version,conflict_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
23501,1,2,1,0,,,,0,3,235,1952,"North Korea, South Korea",Government of North Korea,138,"Government of China, Government of Russia (Soviet Union)",Government of South Korea,139,"Government of Australia, Government of Belgium, Government of Canada, Government of Colombia, Government of Ethiopia, Government of France, Government of Greece, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of United States of America",1,Korea,2,2,5/31/1949,3,5/31/1949,3,"731, 732",3
23501,1,2,1,1,7/27/1953,1,2,0,3,235,1953,"North Korea, South Korea",Government of North Korea,138,"Government of China, Government of Russia (Soviet Union)",Government of South Korea,139,"Government of Australia, Government of Belgium, Government of Canada, Government of Colombia, Government of Ethiopia, Government of France, Government of Greece, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Philippines, Government of South Africa, Government of Thailand, Government of Turkey, Government of United Kingdom, Government of United States of America",1,Korea,2,2,5/31/1949,3,5/31/1949,3,"731, 732",3
23601,1,3,1,1,10/9/1950,1,3,0,3,236,1950,China,Government of China,135,,Tibet,213,,1,Tibet,1,3,10/7/1950,1,10/7/1950,1,710,3
23602,2,3,1,1,12/31/1956,5,5,1,3,236,1956,China,Government of China,135,,Tibet,213,,1,Tibet,2,3,10/7/1950,1,5/31/1956,4,710,3
23603,3,3,1,1,4/23/1959,1,3,1,3,236,1959,China,Government of China,135,,Tibet,213,,1,Tibet,2,3,10/7/1950,1,3/10/1959,1,710,3
23701,1,3,1,1,11/15/1950,1,3,0,3,237,1950,Indonesia,Government of Indonesia,155,,Republic of South Moluccas,214,,1,South Moluccas,2,3,8/5/1950,1,8/5/1950,1,850,3
23801,1,1,1,1,11/1/1950,1,3,0,3,238,1950,United States of America,Government of United States of America,3,,Puerto Rican Nationalist Party,733,,1,Puerto Rico,1,1,10/30/1950,1,10/30/1950,1,2,5
23901,1,2,1,0,,,,0,3,239,1951,"Egypt, United Kingdom",Government of Egypt,117,,Government of United Kingdom,28,,1,Suez,1,2,10/18/1951,1,10/18/1951,1,"200, 651","1, 2"
23901,1,2,1,1,12/31/1952,5,5,0,3,239,1952,"Egypt, United Kingdom",Government of Egypt,117,,Government of United Kingdom,28,,1,Suez,1,2,10/18/1951,1,10/18/1951,1,"200, 651","1, 2"
24001,1,3,1,1,7/1/1951,1,3,0,3,240,1951,Thailand,Government of Thailand,147,,Military faction (navy),215,,2,,1,3,6/30/1951,1,6/30/1951,1,800,3
24002,2,3,1,0,,,,1,3,240,1974,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24002,2,3,1,0,,,,0,3,240,1975,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24002,2,3,1,0,,,,0,3,240,1976,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24002,2,3,1,0,,,,0,3,240,1977,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24002,2,3,1,0,,,,0,3,240,1978,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24002,2,3,1,0,,,,0,3,240,1979,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24002,2,3,1,0,,,,0,3,240,1980,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24002,2,3,1,0,,,,0,3,240,1981,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24002,2,3,1,1,12/31/1982,5,5,0,3,240,1982,Thailand,Government of Thailand,147,,CPT,216,,2,,1,3,6/30/1951,1,10/31/1974,4,800,3
24101,1,1,1,0,,,,0,3,241,1952,Kenya,Government of United Kingdom,28,,Mau Mau,400,,1,Kenya,1,1,10/22/1952,2,10/22/1952,2,501,4
24101,1,1,1,0,,,,0,3,241,1953,Kenya,Government of United Kingdom,28,,Mau Mau,400,,1,Kenya,2,1,10/22/1952,2,10/22/1952,2,501,4
24101,1,1,1,0,,,,0,3,241,1954,Kenya,Government of United Kingdom,28,,Mau Mau,400,,1,Kenya,2,1,10/22/1952,2,10/22/1952,2,501,4
24101,1,1,1,0,,,,0,3,241,1955,Kenya,Government of United Kingdom,28,,Mau Mau,400,,1,Kenya,2,1,10/22/1952,2,10/22/1952,2,501,4
24101,1,1,1,1,12/31/1956,5,3,0,3,241,1956,Kenya,Government of United Kingdom,28,,Mau Mau,400,,1,Kenya,2,1,10/22/1952,2,10/22/1952,2,501,4
24201,1,3,1,1,7/27/1953,1,3,0,3,242,1953,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1,3,7/26/1953,1,7/26/1953,1,40,5
24202,2,3,1,0,,,,1,3,242,1956,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1,3,7/26/1953,1,12/5/1956,1,40,5
24202,2,3,1,0,,,,0,3,242,1957,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1,3,7/26/1953,1,12/5/1956,1,40,5
24202,2,3,1,1,12/31/1958,5,4,0,3,242,1958,Cuba,Government of Cuba,5,,M-26-7,734,,2,,2,3,7/26/1953,1,12/5/1956,1,40,5
24203,3,3,1,1,4/20/1961,1,3,1,3,242,1961,Cuba,Government of Cuba,5,,Cuban Revolutionary Council,735,Government of United States of America,2,,1,4,7/26/1953,1,4/17/1961,2,40,5
24301,1,3,1,1,12/31/1953,5,5,0,3,243,1953,Indonesia,Government of Indonesia,155,,Darul Islam,217,,2,,2,3,12/31/1953,5,12/31/1953,5,850,3
24302,2,3,3,0,,,,1,3,243,1958,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,2,3,12/31/1953,5,4/17/1958,2,850,3
24302,2,3,3,0,,,,0,3,243,1959,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,2,3,12/31/1953,5,4/17/1958,2,850,3
24302,2,3,3,0,,,,0,3,243,1960,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1,3,12/31/1953,5,4/17/1958,2,850,3
24302,2,3,3,1,12/31/1961,5,2,0,3,243,1961,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,2,3,12/31/1953,5,4/17/1958,2,850,3
24401,1,1,1,0,,,,0,3,244,1953,Morocco,Government of France,33,,Istiqlal,401,,1,Morocco,1,1,11/7/1953,1,11/7/1953,1,600,4
24401,1,1,1,0,,,,0,3,244,1954,Morocco,Government of France,33,,Istiqlal,401,,1,Morocco,1,1,11/7/1953,1,11/7/1953,1,600,4
24401,1,1,1,0,,,,0,3,244,1955,Morocco,Government of France,33,,Istiqlal,401,,1,Morocco,1,1,11/7/1953,1,11/7/1953,1,600,4
24401,1,1,1,1,3/2/1956,1,1,0,3,244,1956,Morocco,Government of France,33,,Istiqlal,401,,1,Morocco,1,1,11/7/1953,1,11/7/1953,1,600,4
24501,1,1,1,0,,,,0,3,245,1953,Tunisia,Government of France,33,,National Liberation Army,402,,1,Tunisia,1,1,4/30/1953,3,4/30/1953,3,616,4
24501,1,1,1,0,,,,0,3,245,1954,Tunisia,Government of France,33,,National Liberation Army,402,,1,Tunisia,1,1,4/30/1953,3,4/30/1953,3,616,4
24501,1,1,1,0,,,,0,3,245,1955,Tunisia,Government of France,33,,National Liberation Army,402,,1,Tunisia,1,1,4/30/1953,3,4/30/1953,3,616,4
24501,1,1,1,1,3/20/1956,4,6,0,3,245,1956,Tunisia,Government of France,33,,National Liberation Army,402,,1,Tunisia,1,1,4/30/1953,3,4/30/1953,3,616,4
24601,1,1,1,0,,,,0,3,246,1954,Algeria,Government of France,33,,FLN,403,,1,Algeria,1,1,11/1/1954,1,11/29/1954,2,615,4
24601,1,1,2,0,,,,0,3,246,1955,Algeria,Government of France,33,,"FLN , MNA","403, 404",,1,Algeria,2,1,11/1/1954,1,11/29/1954,2,615,4
24601,1,1,2,0,,,,0,3,246,1956,Algeria,Government of France,33,,"FLN , MNA","403, 404",,1,Algeria,2,1,11/1/1954,1,11/29/1954,2,615,4
24601,1,1,2,0,,,,0,3,246,1957,Algeria,Government of France,33,,"FLN , MNA","403, 404",,1,Algeria,2,1,11/1/1954,1,11/29/1954,2,615,4
24601,1,1,1,0,,,,0,3,246,1958,Algeria,Government of France,33,,FLN,403,,1,Algeria,2,1,11/1/1954,1,11/29/1954,2,615,4
24601,1,1,1,0,,,,0,3,246,1959,Algeria,Government of France,33,,FLN,403,,1,Algeria,2,1,11/1/1954,1,11/29/1954,2,615,4
24601,1,1,1,0,,,,0,3,246,1960,Algeria,Government of France,33,,FLN,403,,1,Algeria,2,1,11/1/1954,1,11/29/1954,2,615,4
24601,1,1,1,0,,,,0,3,246,1961,Algeria,Government of France,33,,FLN,403,,1,Algeria,2,1,11/1/1954,1,11/29/1954,2,615,4
24601,1,1,1,1,3/19/1962,1,1,0,3,246,1962,Algeria,Government of France,33,,FLN,403,,1,Algeria,1,1,11/1/1954,1,11/29/1954,2,615,4
24701,1,3,2,1,9/19/1955,1,4,0,3,247,1955,Argentina,Government of Argentina,26,,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo Calderón)","736, 1113",,2,,1,3,6/16/1955,1,6/16/1955,1,160,5
24702,2,3,1,1,9/22/1963,1,3,1,3,247,1963,Argentina,Government of Argentina,26,,Military faction (colorados),737,,2,,1,3,6/16/1955,1,4/2/1963,1,160,5
24703,3,3,1,0,,,,1,3,247,1974,Argentina,Government of Argentina,26,,ERP,738,,2,,1,3,6/16/1955,1,8/11/1974,2,160,5
24703,3,3,2,0,,,,0,3,247,1975,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,,1,3,6/16/1955,1,8/11/1974,2,160,5
24703,3,3,2,0,,,,0,3,247,1976,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,,1,3,6/16/1955,1,8/11/1974,2,160,5
24703,3,3,2,1,12/31/1977,5,3,0,3,247,1977,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,,1,3,6/16/1955,1,8/11/1974,2,160,5
24801,1,1,1,0,,,,0,3,248,1955,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1,1,6/2/1955,1,6/2/1955,1,352,1
24801,1,1,1,0,,,,0,3,248,1956,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1,1,6/2/1955,1,6/2/1955,1,352,1
24801,1,1,1,0,,,,0,3,248,1957,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1,1,6/2/1955,1,6/2/1955,1,352,1
24801,1,1,1,0,,,,0,3,248,1958,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1,1,6/2/1955,1,6/2/1955,1,352,1
24801,1,1,1,1,2/19/1959,1,1,0,3,248,1959,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1,1,6/2/1955,1,6/2/1955,1,352,1
24901,1,3,1,0,,,,0,3,249,1955,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,2,3,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,0,,,,0,3,249,1956,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,2,3,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,0,,,,0,3,249,1957,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,2,3,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,0,,,,0,3,249,1958,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,2,3,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,0,,,,0,3,249,1959,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,2,3,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,0,,,,0,3,249,1960,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,2,3,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,0,,,,0,3,249,1961,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,2,3,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,0,,,,0,3,249,1962,South Vietnam,Government of South Vietnam,151,Government of United States of America,FNL,221,,1,South Vietnam,2,4,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,0,,,,0,3,249,1963,South Vietnam,Government of South Vietnam,151,Government of United States of America,FNL,221,,1,South Vietnam,2,4,4/30/1955,3,4/30/1955,3,817,3
24901,1,3,1,1,12/31/1964,5,6,0,3,249,1964,South Vietnam,Government of South Vietnam,151,Government of United States of America,FNL,221,,1,South Vietnam,2,4,4/30/1955,3,4/30/1955,3,817,3
25001,1,2,1,1,11/14/1956,1,4,0,3,250,1956,"Hungary, Russia (Soviet Union)",Government of Hungary,40,,Government of Russia (Soviet Union),57,,2,,2,2,10/23/1956,1,10/23/1956,1,"310, 365",1
25101,1,3,1,0,,,,0,3,251,1956,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1956,5,750,3
25101,1,3,1,0,,,,0,3,251,1957,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1956,5,750,3
25101,1,3,1,0,,,,0,3,251,1958,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1956,5,750,3
25101,1,3,1,1,12/31/1959,5,5,0,3,251,1959,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1956,5,750,3
25102,2,3,1,0,,,,1,3,251,1961,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1961,5,750,3
25102,2,3,1,0,,,,0,3,251,1962,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1961,5,750,3
25102,2,3,1,0,,,,0,3,251,1963,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1961,5,750,3
25102,2,3,1,0,,,,0,3,251,1964,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1961,5,750,3
25102,2,3,1,0,,,,0,3,251,1965,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1961,5,750,3
25102,2,3,1,0,,,,0,3,251,1966,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1961,5,750,3
25102,2,3,1,0,,,,0,3,251,1967,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1961,5,750,3
25102,2,3,1,1,6/15/1968,1,5,0,3,251,1968,India,Government of India,141,,NNC,222,,1,Nagaland,1,3,7/20/1955,2,12/31/1961,5,750,3
25103,3,3,1,0,,,,1,3,251,1992,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,1,3,7/20/1955,2,8/5/1992,1,750,3
25103,3,3,1,0,,,,0,3,251,1993,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,1,3,7/20/1955,2,8/5/1992,1,750,3
25103,3,3,1,0,,,,0,3,251,1994,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,1,3,7/20/1955,2,8/5/1992,1,750,3
25103,3,3,1,0,,,,0,3,251,1995,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,1,3,7/20/1955,2,8/5/1992,1,750,3
25103,3,3,1,0,,,,0,3,251,1996,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,1,3,7/20/1955,2,8/5/1992,1,750,3
25103,3,3,1,1,7/22/1997,1,2,0,3,251,1997,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,1,3,7/20/1955,2,8/5/1992,1,750,3
25104,4,3,1,1,9/13/2000,2,2,1,3,251,2000,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,1,3,7/20/1955,2,9/13/2000,1,750,3
25201,1,2,1,1,11/6/1956,1,2,0,3,252,1956,"Egypt, France, Israel, United Kingdom",Government of Egypt,117,,"Government of France, Government of Israel, Government of United Kingdom","33, 121, 28",,1,Suez,2,2,10/31/1956,1,10/31/1956,1,"200, 220, 651, 666","1, 2"
25301,1,3,1,1,12/31/1957,5,5,0,3,253,1957,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1,3,12/31/1957,6,12/31/1957,6,775,3
25302,2,3,1,1,12/31/1987,5,5,1,3,253,1987,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1,3,12/31/1957,6,12/31/1987,5,775,3
25303,3,3,1,1,11/6/1992,4,5,1,3,253,1992,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1,3,12/31/1957,6,9/22/1992,1,775,3
25304,4,3,1,1,10/6/1996,2,5,1,3,253,1996,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1,3,12/31/1957,6,3/6/1996,2,775,3
25305,5,3,1,1,1/25/2005,1,5,1,3,253,2005,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1,3,12/31/1957,6,1/16/2005,1,775,3
25401,1,1,1,0,,,,0,3,254,1957,Cameroon,Government of France,33,,UPC,564,,1,Cameroon,1,1,9/30/1957,3,9/30/1957,3,471,4
25401,1,1,1,0,,,,0,3,254,1958,Cameroon,Government of France,33,,UPC,564,,1,Cameroon,1,1,9/30/1957,3,9/30/1957,3,471,4
25401,1,1,1,1,12/31/1959,5,6,0,3,254,1959,Cameroon,Government of France,33,,UPC,564,,1,Cameroon,1,1,9/30/1957,3,9/30/1957,3,471,4
25501,1,2,1,1,5/7/1957,1,1,0,3,255,1957,"Honduras, Nicaragua",Government of Honduras,12,,Government of Nicaragua,14,,1,Common Border,1,2,5/1/1957,1,5/1/1957,1,"91, 93",5
25601,1,1,1,0,,,,0,3,256,1957,"Mauritania, Morocco",Government of France,33,Government of Spain,NLA,565,,1,Morocco/Mauritania,1,1,1/12/1957,2,1/12/1957,2,"435, 600",4
25601,1,1,1,1,6/30/1958,4,3,0,3,256,1958,"Mauritania, Morocco",Government of France,33,Government of Spain,NLA,565,,1,Morocco/Mauritania,1,1,1/12/1957,2,1/12/1957,2,"435, 600",4
25701,1,1,1,0,,,,0,3,257,1957,"Mauritania, Morocco",Government of Spain,35,Government of France,NLA,565,,1,Morocco/Spanish territories,1,1,11/23/1957,2,11/23/1957,2,"435, 600",4
25701,1,1,1,1,6/30/1958,4,3,0,3,257,1958,"Mauritania, Morocco",Government of Spain,35,Government of France,NLA,565,,1,Morocco/Spanish territories,1,1,11/23/1957,2,11/23/1957,2,"435, 600",4
25801,1,3,1,1,8/26/1957,1,3,0,3,258,1957,Oman,Government of Oman,129,Government of United Kingdom,State of Oman/Free Oman,226,,1,Oman,1,4,7/31/1957,3,7/31/1957,3,698,2
25901,1,3,1,0,,,,0,3,259,1958,Iraq,Government of Iraq,116,,Military faction (free Officers Movement),227,,2,,1,3,7/14/1958,1,7/14/1958,1,645,2
25901,1,3,1,1,3/10/1959,1,3,0,3,259,1959,Iraq,Government of Iraq,116,,Military faction (forces of Abdul Wahab al-Shawaf),228,,2,,1,3,7/14/1958,1,7/14/1958,1,645,2
25902,2,3,2,1,11/20/1963,1,3,1,3,259,1963,Iraq,Government of Iraq,116,,"Military faction (forces of Abd as-Salam Arif), NCRC","229, 230",,2,,2,3,7/14/1958,1,2/8/1963,1,645,2
25903,3,3,1,0,,,,1,3,259,1982,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,8/1/1982,1,645,2
25903,3,3,1,0,,,,0,3,259,1983,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,8/1/1982,1,645,2
25903,3,3,1,1,12/31/1984,5,5,0,3,259,1984,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,8/1/1982,1,645,2
25904,4,3,1,1,12/31/1987,5,5,1,3,259,1987,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,12/31/1987,5,645,2
25905,5,3,1,0,,,,1,3,259,1991,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,4/24/1991,1,645,2
25905,5,3,1,0,,,,0,3,259,1992,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,4/24/1991,1,645,2
25905,5,3,1,0,,,,0,3,259,1993,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,4/24/1991,1,645,2
25905,5,3,1,0,,,,0,3,259,1994,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,4/24/1991,1,645,2
25905,5,3,1,0,,,,0,3,259,1995,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,4/24/1991,1,645,2
25905,5,3,1,1,10/25/1996,2,5,0,3,259,1996,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1,3,7/14/1958,1,4/24/1991,1,645,2
25906,6,3,3,0,,,,1,3,259,2004,Iraq,Government of Iraq,116,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of Dominican Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Honduras, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Nicaragua, Government of North Macedonia, Government of Norway, Government of Philippines, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of South Korea, Government of Spain, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS","5659, 233, 234",,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,3,0,,,,0,3,259,2005,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of North Macedonia, Government of Norway, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of South Korea, Government of Ukraine, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,3,0,,,,0,3,259,2006,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of Slovakia, Government of South Korea, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,4,0,,,,0,3,259,2007,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS, RJF","5659, 233, 234, 235",,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,2,0,,,,0,3,259,2008,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, IS","5659, 234",,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,1,0,,,,0,3,259,2009,Iraq,Government of Iraq,116,"Government of Australia, Government of El Salvador, Government of Estonia, Government of United Kingdom, Government of United States of America",IS,234,,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,1,0,,,,0,3,259,2010,Iraq,Government of Iraq,116,Government of United States of America,IS,234,,2,,1,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,2,0,,,,0,3,259,2011,Iraq,Government of Iraq,116,Government of United States of America,"Ansar al-Islam, IS","233, 234",,2,,1,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,1,0,,,,0,3,259,2012,Iraq,Government of Iraq,116,,IS,234,,2,,1,3,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,1,0,,,,0,3,259,2013,Iraq,Government of Iraq,116,,IS,234,,2,,2,3,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,1,0,,,,0,3,259,2014,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,1,0,,,,0,3,259,2015,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
25906,6,3,1,0,,,,0,3,259,2016,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2,4,7/14/1958,1,1/18/2004,1,645,2
