id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,COORDS
SUD-2016-1-833-128,2016,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,1,"""Radio Dabanga,2016-01-17,Major offensive on Darfur's Jebel Marra ongoing""",Radio Dabanga,2016-01-17,Major offensive on Darfur's Jebel Marra ongoing,,2,Sarrong village,"area of Manabo village, east of Soreng
west Jebel Marra",Central Darfur state,Rokoro district,13.079031,24.319189,POINT (24.319189 13.079031),148729,Sudan,625,Africa,1,2,01/16/2016 00:00:00,01/17/2016 00:00:00,0,0,0,3,3,3,3,,POINT (24.319189 13.079031)
SUD-2016-2-14563-1,2016,True,Clear,2,14563,13558,Fulani - Salamat Baggara,14563,14563,Fulani - Salamat Baggara,607,607,Fulani,994,994,Salamat Baggara,1,"""United Nations Security Council Report,2016-12-23,Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur """,United Nations Security Council Report,2016-12-23,Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur,UNAMID,2,Nadhif village,"in  Wad  Hagam  and  Nadhif,  near  Buram,
South Darfur",South Darfur state,Buram district,10.891006,24.919635,POINT (24.919635 10.891006),145130,Sudan,625,Africa,2,4,10/09/2016 00:00:00,11/05/2016 00:00:00,0,0,0,10,10,10,10,,POINT (24.919635 10.891006)
MLI-2022-2-10278-0,2022,True,Clear,2,10278,9668,Arab - Masalit,10278,10278,Arab - Masalit,1012,1012,Arab,993,993,Masalit,4,"""Reuters News,2022-01-27,More than 15,000 people displaced in new Darfur violence, U.N. says"";""Crisiswatch,2022-02-01,Sudan JANUARY 2022"";""Africa Research Bulletin,2022-02-13,SUDAN: More Protest Deaths"";""United Nations Security Council,2022-03-02,Report of the Secretary-General S/2022/172""",Reuters News;Crisiswatch;Africa Research Bulletin;United Nations Security Council,2022-01-27;2022-02-01;2022-02-13;2022-03-02,"More than 15,000 people displaced in new Darfur violence, U.N. says;Sudan JANUARY 2022;SUDAN: More Protest Deaths;Report of the Secretary-General S/2022/172",UN,2,El Geneina town/Al-Junaynah town,"village of Adikong 

near El Geneina",West Darfur state,El Geneina district,13.45262,22.44725,POINT (22.44725 13.45262),148725,Sudan,625,Africa,2,4,01/18/2022 00:00:00,01/27/2022 00:00:00,0,0,0,11,11,11,11,,POINT (22.44725 13.45262)
SUD-2020-3-947-27,2020,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""All Africa,2020-11-27,Darfur Insecurity - Omda, Three Farmers Shot Dead
CR 	Radio Dabanga""",All Africa,2020-11-27,"Darfur Insecurity - Omda, Three Farmers Shot Dead
CR 	Radio Dabanga",,3,Tawila district,"near Mertal village in Tawila locality, North Darfur",North Darfur state,Tawila district,13.5,24.9,POINT (24.9 13.5),149450,Sudan,625,Africa,1,1,11/24/2020 00:00:00,11/24/2020 00:00:00,0,0,2,0,2,2,2,,POINT (24.9 13.5)
SUD-2014-3-625-19,2014,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""All Africa,2014-06-02,Army Troops Murder Camp Sheikh in West Darfur""",All Africa,2014-06-02,Army Troops Murder Camp Sheikh in West Darfur,the coordinator of Abu Suruj camp,1,Abu Surug refugee camp,"Abu Suruj camp for the displaced in Sirba locality, West Darfur, 
Abu Soroog camp, near El Geneina town",West Darfur state,Sirba district,13.84,22.39,POINT (22.39 13.84),149445,Sudan,625,Africa,1,2,05/31/2014 00:00:00,06/01/2014 00:00:00,0,0,1,0,1,1,1,,POINT (22.39 13.84)
SUD-2020-3-947-5,2020,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""All Africa,2020-04-08,Student Killed in Darfur Armed Robbery
CR 	Radio Dabanga""",All Africa,2020-04-08,"Student Killed in Darfur Armed Robbery
CR 	Radio Dabanga",Adam Okro,2,Guldo town,near Jeldo in Central Darfur,Central Darfur state,Nertiti district,13.13333,24.15,POINT (24.15 13.13333),148729,Sudan,625,Africa,1,1,04/06/2020 00:00:00,04/06/2020 00:00:00,0,0,1,0,1,1,1,,POINT (24.15 13.13333)
SUD-2016-2-14591-0,2016,True,Clear,2,14591,13584,Masalit  - Rizeigat Baggara,14591,14591,Masalit  - Rizeigat Baggara,993,993,Masalit,703,703,Rizeigat Baggara,1,"""United Nations Security Council Report S/2016/1109,2016-12-23,Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur """,United Nations Security Council Report S/2016/1109,2016-12-23,Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur,UNAMID,3,Gerida district,"In  Graida, South Darfur",South Darfur state,Gerida district,11.275,25.15,POINT (25.15 11.275),145851,Sudan,625,Africa,1,1,11/08/2016 00:00:00,11/08/2016 00:00:00,2,4,0,0,6,6,6,,POINT (25.15 11.275)
SUD-2016-2-14591-1,2016,True,Clear,2,14591,13584,Masalit  - Rizeigat Baggara,14591,14591,Masalit  - Rizeigat Baggara,993,993,Masalit,703,703,Rizeigat Baggara,1,"""United Nations Security Council Report S/2016/1109,2016-12-23,Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur """,United Nations Security Council Report S/2016/1109,2016-12-23,Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur,UNAMID,1,Dimasoya village,"in Dimasoya, south of  Graida
South Darfur",South Darfur state,Gerida district,11.080618,25.202471,POINT (25.202471 11.080618),145851,Sudan,625,Africa,1,1,11/16/2016 00:00:00,11/16/2016 00:00:00,0,2,0,0,2,2,2,,POINT (25.202471 11.080618)
SUD-2016-2-14591-2.1,2016,True,Clear,2,14591,13584,Masalit  - Rizeigat Baggara,14591,14591,Masalit  - Rizeigat Baggara,993,993,Masalit,703,703,Rizeigat Baggara,1,"""United Nations Security Council Report S/2016/1109,2016-12-23,Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur """,United Nations Security Council Report S/2016/1109,2016-12-23,Report of the Secretary - General on the African Union - United Nations Hybrid Operation in Darfur,UNAMID,1,Dimasoya village,"in  Joghana  and Dimasoya
South Darfur",South Darfur state,Gerida district,11.080618,25.202471,POINT (25.202471 11.080618),145851,Sudan,625,Africa,2,2,11/17/2016 00:00:00,11/18/2016 00:00:00,5,11,0,0,16,15,16,,POINT (25.202471 11.080618)
SUD-2016-2-111-2,2016,True,Clear,2,5276,4666,Ma'aliyah - Rizeigat Baggara,5276,5276,Ma'aliyah - Rizeigat Baggara,641,641,Ma'aliyah,703,703,Rizeigat Baggara,1,"""United Nations Security Council Report,2016-12-23,Report of the Secretary-General on the African UnionUnited Nations Hybrid Operation in Darfur """,United Nations Security Council Report,2016-12-23,Report of the Secretary-General on the African UnionUnited Nations Hybrid Operation in Darfur,UNAMID,3,Abu Karinka district,"in Abu Karinka, East Darfur",East Darfur state,Abu Karinka district,11.58708,26.54357,POINT (26.54357 11.58708),146574,Sudan,625,Africa,2,2,10/14/2016 00:00:00,10/15/2016 00:00:00,2,0,0,0,2,2,2,,POINT (26.54357 11.58708)
SUD-2017-2-12410-0,2017,False,Clear,2,12410,11729,Hamar - Ma'aliyah,12410,12410,Hamar - Ma'aliyah,1080,1080,Hamar,641,641,Ma'aliyah,1,"""UN SG ,2017-08-30,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur """,UN SG,2017-08-30,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,UN SG,1,Karkadeh village,"in Karkadeh village, 18 km west of
Sharif,",East Darfur state,Adila district,11.304402,27.150933,POINT (27.150933 11.304402),145855,Sudan,625,Africa,1,1,06/26/2017 00:00:00,06/26/2017 00:00:00,6,3,0,0,9,9,9,,POINT (27.150933 11.304402)
SUD-2017-2-12410-1,2017,False,Clear,2,12410,11729,Hamar - Ma'aliyah,12410,12410,Hamar - Ma'aliyah,1080,1080,Hamar,641,641,Ma'aliyah,1,"""UN SG ,2017-08-30,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur """,UN SG,2017-08-30,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,UN SG,4,East Darfur state,"Um Totahana village, 65 km north-east of Adilla, 

In East Darfur",East Darfur state,,11.166667,26.5,POINT (26.5 11.166667),145854,Sudan,625,Africa,1,1,06/28/2017 00:00:00,06/28/2017 00:00:00,0,0,1,0,1,1,1,,POINT (26.5 11.166667)
SUD-2017-3-947-13,2017,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""African Centre for Justice and Peace Studies,2017-06-22,Joint attacks by the Rapid Support Forces and militias on civilian targets in Darfur""",African Centre for Justice and Peace Studies,2017-06-22,Joint attacks by the Rapid Support Forces and militias on civilian targets in Darfur,ACJPS,2,Ain Siro village,"seven villages in Ain Siro, including Farang, Furokat, and Abdelshakur,",North Darfur state,Kutum district,14.35,24.36667,POINT (24.36667 14.35),150169,Sudan,625,Africa,1,1,05/29/2017 00:00:00,05/29/2017 00:00:00,0,0,11,0,11,11,11,,POINT (24.36667 14.35)
SUD-2016-3-625-18,2016,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,2,"""All Africa,2016-09-20,Border Guards Attack Villages in Kutum, North Darfur"";""SUDO(UK),2016-11-16,HUMAN RIGHTS ABUSES IN SUDAN OVER THE MONTH OF SEPTEMBER 2016""",All Africa;SUDO(UK),2016-09-20;2016-11-16,"Border Guards Attack Villages in Kutum, North Darfur;HUMAN RIGHTS ABUSES IN SUDAN OVER THE MONTH OF SEPTEMBER 2016","eyewitness
monitors",2,Baashim/Tina village,"villages of Tema and Donkey Baashim
North Darfur
Tema and Dunki Beashym villages, which are located roughly 25km north of Kutum",North Darfur state,Kutum district,14.616666,25.183333,POINT (25.183333 14.616666),150891,Sudan,625,Africa,1,2,09/17/2016 00:00:00,09/18/2016 00:00:00,0,0,6,0,6,8,6,,POINT (25.183333 14.616666)
MLI-2021-2-10264-2,2021,False,Clear,2,10264,9654,Arab - Zaghawa,10264,10264,Arab - Zaghawa,1012,1012,Arab,705,705,Zaghawa,5,"""Agence France Presse,2021-08-07,Seven ex-rebels killed in clashes in Sudan's Darfur"";""All Africa,2021-08-10,North Darfur Violence - Rebels Ambushed, High-Level Delegation Arrives in El Fasher  
CR  Radio Dabanga"";""Sudan Tribune,2021-08-15,Investigation body on North Darfur clashes recommends collecting weapons, arrest responsible"";""Sudan Tribune,2021-08-08,Deadly fighting erupts between former rebels, Arab tribes in North Darfur"";""Crisis Watch,2021-09-01,Sudan AUGUST 2021""",Agence France Presse;All Africa;Sudan Tribune;Sudan Tribune;Crisis Watch,2021-08-07;2021-08-10;2021-08-15;2021-08-08;2021-09-01,"Seven ex-rebels killed in clashes in Sudan's Darfur;North Darfur Violence - Rebels Ambushed, High-Level Delegation Arrives in El Fasher  
CR  Radio Dabanga;Investigation body on North Darfur clashes recommends collecting weapons, arrest responsible;Deadly fighting erupts between former rebels, Arab tribes in North Darfur;Sudan AUGUST 2021",state media; GSLF and a member of the Sovereign Council and Arab tribes,2,Tawila town,Kalogui near Tawila locality,North Darfur state,Tawila district,13.517025,24.860859,POINT (24.860859 13.517025),149450,Sudan,625,Africa,1,1,08/06/2021 00:00:00,08/06/2021 00:00:00,0,7,0,0,7,7,7,,POINT (24.860859 13.517025)
CHA-2021-3-1053-0,2021,False,Clear,3,630,586,Janjaweed  - Civilians,630,1053,Janjaweed  - Civilians,630,630,Janjaweed,9999,1,Civilians,2,"""Reuters News,2021-08-10,Seven Sudanese killed in an attack on a village in Darfur -group"";""Africa Research Bulletin,2021-09-22,SUDAN""",Reuters News;Africa Research Bulletin,2021-08-10;2021-09-22,Seven Sudanese killed in an attack on a village in Darfur -group;SUDAN,General Coordinating Committee for Refugee and Internally Displaced Camps; ARB,2,Gereida town,Habouba village,South Darfur state,Gerida district,11.266667,25.133333,POINT (25.133333 11.266667),145851,Sudan,625,Africa,1,1,08/05/2021 00:00:00,08/05/2021 00:00:00,0,0,7,0,7,7,7,,POINT (25.133333 11.266667)
SUD-2018-3-947-0,2018,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""All Africa,2018-02-08,North Darfur Restaurateur 'Tortured to Death' After Wife Beaten By Militiamen
CR 	Radio Dabanga""",All Africa,2018-02-08,"North Darfur Restaurateur 'Tortured to Death' After Wife Beaten By Militiamen
CR 	Radio Dabanga",relatives,2,Jebel Amir,Jebel Amer in North Darfur,North Darfur state,,13.8,23.7,POINT (23.7 13.8),149448,Sudan,625,Africa,1,1,02/04/2018 00:00:00,02/04/2018 00:00:00,0,0,1,0,1,1,1,,POINT (23.7 13.8)
SUD-2022-3-947-63,2022,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""AllAfrica,2022-01-26,♦ Sudan - This Week's News in Brief ♦  
CR  Dabanga""",AllAfrica,2022-01-26,"♦ Sudan - This Week's News in Brief ♦  
CR  Dabanga",,2,Zamzam camp,to Zamzam camp,North Darfur state,El Fasher district,13.483333,25.3,POINT (25.3 13.483333),148731,Sudan,625,Africa,1,1,01/21/2022 00:00:00,01/21/2022 00:00:00,0,0,2,0,2,2,2,,POINT (25.3 13.483333)
SUD-2016-1-833-52,2016,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,4,"""Agence France Presse,2016-09-29,Amnesty accuses Sudan of deadly Darfur chemical attacks"";""Reuters News,2016-09-29,Amnesty accuses Sudan of using chemical weapons in Darfur"";""All Africa,2016-09-29,Credible Evidence of the Use of Chemical Weapons to Kill and Maim Hundreds of Civilians Including Children in Darfur Revealed [press release]"";""Amnesty International,2016-09-29,SUDAN: SCORCHED EARTH, POISONED AIR: SUDANESE GOVERNMENT FORCES RAVAGE JEBEL MARRA, DARFUR""",Agence France Presse;Reuters News;All Africa;Amnesty International,2016-09-29;2016-09-29;2016-09-29;2016-09-29,"Amnesty accuses Sudan of deadly Darfur chemical attacks;Amnesty accuses Sudan of using chemical weapons in Darfur;Credible Evidence of the Use of Chemical Weapons to Kill and Maim Hundreds of Civilians Including Children in Darfur Revealed [press release];SUDAN: SCORCHED EARTH, POISONED AIR: SUDANESE GOVERNMENT FORCES RAVAGE JEBEL MARRA, DARFUR",Amnesty International,5,Jebel Marra area,Darfur's Jebel Marra,,,12.94996,24.25816,POINT (24.25816 12.94996),148009,Sudan,625,Africa,2,5,01/01/2016 00:00:00,09/06/2016 00:00:00,0,0,0,200,200,250,200,,POINT (24.25816 12.94996)
SUD-2016-1-666-2,2016,False,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,2,"""All Africa,2016-08-22,Woman Killed By Barrel Bomb in Darfur's Jebel Marra"";""SUDO(UK),2016-09-27,HUMAN RIGHTS ABUSES IN SUDAN OVER THE MONTH OF AUGUST 2016""",All Africa;SUDO(UK),2016-08-22;2016-09-27,Woman Killed By Barrel Bomb in Darfur's Jebel Marra;HUMAN RIGHTS ABUSES IN SUDAN OVER THE MONTH OF AUGUST 2016,witnesses,2,Saboun El Fagur area,"areas of Saboun El Fagur/Sabon Al-Fgor  and Sina in the southern part of the Jebel Marra
situated 30km from Kass locality",South Darfur state,Kass district,12.8602,24.3805,POINT (24.3805 12.8602),148009,Sudan,625,Africa,1,1,08/21/2016 00:00:00,08/21/2016 00:00:00,0,0,1,0,1,1,1,,POINT (24.3805 12.8602)
SUD-2016-3-625-14,2016,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,2,"""All Africa,2016-08-20,Student and Farmer Killed in Darfur"";""SUDO(UK),2016-09-27,HUMAN RIGHTS ABUSES IN SUDAN OVER THE MONTH OF AUGUST 2016""",All Africa;SUDO(UK),2016-08-20;2016-09-27,Student and Farmer Killed in Darfur;HUMAN RIGHTS ABUSES IN SUDAN OVER THE MONTH OF AUGUST 2016,witness,1,Kassab refugee camp,"Kassab camp
North Darfur's Kutum locality",North Darfur state,Kutum district,14.233333,24.65,POINT (24.65 14.233333),150170,Sudan,625,Africa,1,1,08/18/2016 00:00:00,08/18/2016 00:00:00,0,0,1,0,1,1,1,,POINT (24.65 14.233333)
SUD-2020-3-1023-0,2020,False,Clear,3,469,556,SLM/A - Civilians,469,1023,SLM/A - Civilians,469,469,SLM/A,9999,1,Civilians,2,"""Sudan Tribune,2020-06-13,SRF commander urges rebel leader to hand over killers of civilians in South Darfur camp"";""United Nations S/2021/40,2021-01-13,Final report of the Panel of Expert on the Sudan""",Sudan Tribune;United Nations S/2021/40,2020-06-13;2021-01-13,SRF commander urges rebel leader to hand over killers of civilians in South Darfur camp;Final report of the Panel of Expert on the Sudan,"Lt. Gen. Abdel-Rahim Hamdan Daglo, second commander of the Rapid Support Forces (SRF)",1,Kalma refugee camp,"Kalama camp, Dafur",South Darfur state,Nyala district,11.983333,24.983333,POINT (24.983333 11.983333),146570,Sudan,625,Africa,1,2,06/10/2020 00:00:00,06/12/2020 00:00:00,0,0,2,0,2,2,2,,POINT (24.983333 11.983333)
SUD-2017-3-947-6,2017,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""All Africa,2017-06-15,Woman Dies, Driver Injured in Central Darfur Rickshaw Attack""",All Africa,2017-06-15,"Woman Dies, Driver Injured in Central Darfur Rickshaw Attack","El Shafee Abdallah, the Coordinator of Central Darfur camps for the displaced",1,Zalingei town,,Central Darfur state,Zalingei district,12.883333,23.466667,POINT (23.466667 12.883333),148007,Sudan,625,Africa,1,1,06/11/2017 00:00:00,06/11/2017 00:00:00,0,0,0,0,0,1,0,,POINT (23.466667 12.883333)
SUD-2018-3-947-7,2018,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""African Centre for Justice and Peace Studies,2018-04-18,Attacks by Sudanese government forces on civilians in Jebel Marra in South Darfur""",African Centre for Justice and Peace Studies,2018-04-18,Attacks by Sudanese government forces on civilians in Jebel Marra in South Darfur,ACJPS,5,East Jebel Marra area,"the villages of  Feina, Dalo, Dawa, Dolda , Libei, Sawani, Rabkona, Fouli, Duwa,  and Kidineer in East Jebel Marra.",,,13.166667,24.36667,POINT (24.36667 13.166667),148729,Sudan,625,Africa,1,1,03/28/2018 00:00:00,03/28/2018 00:00:00,0,0,3,0,3,3,3,,POINT (24.36667 13.166667)
SUD-2017-2-10318-0,2017,True,Clear,2,10318,9708,Habaniya  - Salamat Baggara,10318,10318,Habaniya  - Salamat Baggara,615,615,Habaniya,994,994,Salamat Baggara,2,"""ICG,2017-05-31,Sudan  MAY 2017"";""UN SG ,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur""",ICG;UN SG,2017-05-31;2017-06-14,Sudan  MAY 2017;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,ICG/ UN SG,3,Buram district,"South Darfur:

Um Sial, west of Buram,
in Nadeif and in Sakhara, west and south-west of Buram.",South Darfur state,Buram district,10.7235,25.08539,POINT (25.08539 10.7235),145131,Sudan,625,Africa,2,4,04/29/2017 00:00:00,05/10/2017 00:00:00,0,0,0,28,28,28,28,,POINT (25.08539 10.7235)
SUD-2017-2-10318-1,2017,True,Clear,2,10318,9708,Habaniya  - Salamat Baggara,10318,10318,Habaniya  - Salamat Baggara,615,615,Habaniya,994,994,Salamat Baggara,1,"""ICG,2017-05-31,Sudan  MAY 2017""",ICG,2017-05-31,Sudan  MAY 2017,,1,At Tays village,"At-Tys area, Buram locality",South Darfur state,Buram district,10.8,25.05,POINT (25.05 10.8),145131,Sudan,625,Africa,1,1,04/09/2017 00:00:00,04/09/2017 00:00:00,0,0,0,13,13,13,13,,POINT (25.05 10.8)
